session_id,session_timestamp,driver_name,driver_email,station_id,connection_id,station_name_logged,kwh_charged,duration_minutes,revenue_usd,cost_usd,customer_id,date_id
2510,2026-08-09 00:49:15,Оксана Зінченко,jamesanderson@example.org,507763,872659,Eldrive Lithuania Panemunės Baseinas,66.19,14,26.48,11.91,,
2511,2026-08-18 09:20:05,Альбіна Карпа,lesykazar@example.org,507869,872878,Cepsa A Groba,70.04,30,28.02,12.61,,
2512,2026-09-05 00:25:06,Patrick Lee,gberry@example.org,507823,872804,FamilyCash Montilla,62.45,87,24.98,11.24,,
2513,2026-08-20 10:10:01,Tracie Wiley,,507829,872812,Wesco Eed City,81.44,13,32.58,14.66,,
2514,2026-08-26 12:36:21,Dr. Carrie Lozano,shakhraialevtyn@example.org,507806,872777,Manises,6.46,32,2.58,1.16,,
2515,2026-08-18 03:13:11,Jeanne Butler,stanislav77@example.org,507828,872811,Museo Del Calzado Y De La Industria,20.66,115,8.26,3.72,,
2516,2026-08-15 22:57:31,Andrew Meyer,xustenko@example.org,507779,872725,McDonald's - Gallagher Retail Park,5.61,93,2.24,1.01,,
2517,2026-08-28 13:15:46,Barbara Pope,ethomas@example.net,507763,872658,Eldrvie Lithuania Panemunės Baseinas,56.8,24,22.72,10.22,,
2518,2026-08-19 22:59:53,Wayne Porter,john02@example.com,507931,873009,Fira CCIB,-15.5,118,-6.2,-2.79,,
2519,2026-08-09 02:42:53,Дахно Марина Орестівна,briandavid@example.org,507763,872668,Eldrive Lithuania Panemunės Baseinas,24.48,102,9.79,4.41,,
2520,2026-08-08 17:14:22,Марія Башполченко,albina23@example.org,507959,873058,"Svylos Ggatvė 8, Vilnius",79.16,17,31.66,14.25,,
2521,2026-08-23 13:48:43,Andrew Campbell,iustyna20@example.org,507931,873009,Fira Ccb,9.82,50,3.93,1.77,,
2522,2026-08-18 14:36:17,Марʼяна Аврамчук,zjones@example.net,507802,872769,Kantor BPKP,79.75,28,31.9,14.35,,
2523,2026-08-29 00:39:25,Roy Williams,udovenkoiustyna@example.org,507859,872865,Club House Fflorence,33.13,112,13.25,5.96,,
2524,2026-08-11 13:19:08,Марія Вишивана,myroslavvlokh@example.com,507859,872865,Club House  Florence,13.11,55,5.24,2.36,,
2525,2026-08-22 05:33:22,Левченко Борис Соломонович,atsymbal@example.com,507763,872676,Eldrive Lithuania Panemunės Baseinas,,37,,,,
2526,2026-08-10 18:41:01,добродійка Марина Зінкевич,deckerthomas@example.net,507808,872782,Parqeu Comercial Alarzón (Burgos),25.54,119,10.22,4.6,,
2527,2026-09-02 21:05:58,Рудик Лариса Трохимівна,mallory61@example.net,507763,872665,Eldrive Lithuania Panemunės Baseinas,27.79,100,11.12,5.0,,
2528,2026-08-26 17:31:14,Walter Garcia,artem65@example.net,507763,872676,Eldrive Lithuania Panemunės Baseinas,29.58,77,11.83,5.32,,
2529,2026-08-12 18:27:16,Linda Thompson,ynosenko@example.net,507813,872787,Caprabo Mollerussa,69.24,24,27.7,12.46,,
2530,2026-09-02 04:24:07,Erica Lane,matthewbrennan@example.org,507803,872770,Hotel Laksa Ciater,48.13,108,19.25,8.66,,
2531,2026-08-27 18:59:19,Оксенія Жук,olesieresko@example.org,507779,872726,McDonald's - Gallagher Retail Park,29.9,46,11.96,5.38,,
2532,2026-09-06 09:08:40,Edward Ho,ilong@example.com,999999,999999,Ford Traragona,53.83,10,21.53,9.69,,
2533,2026-08-29 18:19:40,Jamie Liu,staceywashington@example.net,507771,872713,Жксколково Уан,62.29,76,24.92,11.21,,
2534,2026-08-20 03:23:42,Joseph Benson,xgerus@example.org,507763,872658,Eldrive Lithuania Panemunės Baseinas,26.81,33,10.72,4.83,,
2535,2026-08-21 07:36:45,Jeffrey Fisher,konopliavalentyn@example.org,507780,872727,Warren Lodge ,38.08,36,15.23,6.85,,
2536,2026-08-27 17:21:32,Thomas Johnson,bakumenkoiukhym@example.net,508022,873199,Plenoil La Orotavaa 2,14.75,49,5.9,2.66,,
2537,2026-08-24 02:06:00,Charles Meadows,orysiaieshchenko@example.net,507922,872996,Ev24 Charging Statiion,19.49,72,7.8,3.51,,
2538,2026-08-21 20:23:15,Зорян Гузенко,caldwellpatricia@example.org,507920,872988,2979 - שרדים,,70,,,,
2539,2026-08-12 06:33:11,Ryan Martinez,roytodd@example.net,508004,873174,Plugit ProDC Viinikka,19.52,45,7.81,3.51,,
2540,2026-08-15 06:07:04,Швайка Аніта Аркадіївна,lizanehoda@example.com,508008,873180,Virta Kauppakeskus Kaakkurinkulma,47.01,107,18.8,8.46,,
2541,2026-08-16 04:36:09,Василина Петренко,,507919,872984,2898 - הרב אבא אוחצירא (פרטי),61.72,102,24.69,11.11,,
2542,2026-08-16 15:02:48,Миколай Юрчишин,oryna52@example.net,508004,873174,Plugit ProDC Viinikka,13.55,33,5.42,2.44,,
2543,2026-08-31 06:31:46,Barbara Richards,snydergerald@example.org,508021,873198,Parking Nn Esprnceda,50.38,33,20.15,9.07,,
2544,2026-08-28 09:09:27,Кирило Данченко,pgoodman@example.org,507825,872808,Calle Alfredd Nóbel,25.53,115,10.21,4.6,,
2545,2026-09-03 15:56:00,Steven Bowman,frankward@example.com,508022,873199,Plenoil la Orotava 2,82.03,13,32.81,14.77,,
2546,2026-08-18 17:26:59,Марʼяна Адаменко,vitaliikozak@example.org,507824,872805,Ayunt. Sevilla. Calle José Velázquez Sánchez (Eranovum),43.68,76,17.47,7.86,,
2547,2026-08-23 14:44:26,Christina Jones,gina49@example.net,507763,872677,Eldrive Lithuana Panemunės Baseinas,69.48,43,27.79,12.51,,
2548,2026-08-21 12:17:33,Богодар Височан,reginasingh@example.org,507919,872982,2898 - הרב אבא אבוחצירא (פרטי),49.02,66,19.61,8.82,,
2549,2026-08-13 00:53:02,Тереза Артеменко,myroslavveres@example.com,507746,872636,Energgía Nufri,8.47,58,3.39,1.52,,
2550,2026-08-23 09:58:20,Timothy Evans,torresmary@example.com,507920,872990,2979 - משרדים,55.65,96,22.26,10.02,,
2551,2026-08-19 02:03:12,Dr. Sarah Payne,nelsonandrew@example.org,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),81.11,62,32.44,14.6,,
2552,2026-08-15 20:20:45,Lisa Reynolds,mariia68@example.net,507822,872802,Ayunt. Nvaalcarnero. Ciudad Deportiva,53.13,32,21.25,9.56,,
2553,2026-08-20 16:43:55,Клавдія Дрозд,salazarnancy@example.org,507818,872793,Parking Caravanas El Pueyo,70.54,118,28.22,12.7,,
2554,2026-08-27 21:11:39,Масоха Марина Пантелеймонівна,sscott@example.org,508012,873187,Potro Elminya Club 🏓,75.74,78,30.3,13.63,,
2555,2026-08-23 03:42:38,Яремчук Зорян Прохорович,nwalters@example.org,507744,872633,AmericaWant AW00011,23.25,104,9.3,4.18,,
2556,2026-08-17 02:06:24,Michael Rodriguez,lhall@example.com,507861,872867,[eONE] Paseo del Este 1,21.96,62,8.78,3.95,,
2557,2026-08-28 06:41:13,Brittany Campbell,kflores@example.org,507930,873007,Gaalway Bus Depot,53.88,71,21.55,9.7,,
2558,2026-09-04 15:16:09,Августин Непорожній,andresmiller@example.com,507763,872657,Eldrive Lithuania Panemunės Baseinas,37.88,0,15.15,6.82,,
2559,2026-08-13 05:53:56,Франц Чекалюк,thomascassandra@example.org,507823,872804,Famlycash Montilla,72.19,66,28.88,12.99,,
2560,2026-08-13 14:16:00,пан Болеслав Шило,edwardmitchell@example.org,507920,872988,2979 - משרדים,77.0,69,30.8,13.86,,
2561,2026-08-14 13:02:21,William Howard,jrobinson@example.net,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),33.27,63,13.31,5.99,,
2562,2026-08-11 15:23:09,Соломія Тиха,katherine96@example.org,507739,872627,Cepsa Gandia,23.95,79,9.58,4.31,,
2563,2026-08-14 23:49:49,Данна Романчук,stevencortez@example.org,507744,872633,AmericaWant AW00011,67.44,110,26.98,12.14,,
2564,2026-08-28 02:14:51,Scott Taylor,margaretsharp@example.net,507865,872871,Tesla Suupercharger Lexy,26.98,66,10.79,4.86,,
2565,2026-08-12 17:26:56,Andrea Franco,samoilenkorostyslav@example.org,507820,872797,Carrefour Lucena (Endesa),70.81,19,28.32,12.75,,
2566,2026-08-12 06:54:09,John Hopkins,cindy08@example.com,507763,872658,Eldrive Lithuania Panemunės Baseinas,38.9,49,15.56,7.0,,
2567,2026-08-11 18:39:05,Fred Moses,eduardtsushko@example.org,507763,872662,Eldrive Lithuania Panemunės Baseinas,58.4,16,23.36,10.51,,
2568,2026-08-30 04:10:15,Sandra Jones,velychkomarko@example.net,508019,873196,Ayunt. Olost Piscinse,12.64,112,5.06,2.28,,
2569,2026-08-13 02:41:56,Вадим Ісаєнко,bohuslavlytvyn@example.org,508013,873188,Watanya: Assyut West RD ⛽,54.91,47,21.96,9.88,,
2570,2026-08-14 14:17:28,Леонтій Шухевич,vasylrak@example.org,507930,873007,Galway Bus Depot,41.14,94,16.46,7.41,,
2571,2026-08-31 00:38:02,Vicki Stokes,william15@example.net,507867,872875,Caldas Da Rainha (Zunder),51.93,70,20.77,9.35,,
2572,2026-08-16 19:15:27,Єва Сомко,avasylashko@example.net,507920,872988,2979 - משדים,18.44,93,7.38,3.32,,
2573,2026-08-27 19:44:34,Amy King,aevans@example.org,508008,873180,Virta Kauppakeskus Kaakkurinkulma,-15.5,12,-6.2,-2.79,,
2574,2026-08-10 01:53:07,Антон Чайка,makar88@example.org,508001,873171,Virta north Seurakuntatalo,74.02,60,29.61,13.32,,
2575,2026-08-29 08:38:08,Sara Mclean,vanessa20@example.org,507740,872628,AmericaWant AW00001,22.34,95,8.94,4.02,,
2576,2026-08-25 19:54:35,Jerry Anderson,ashleyshaw@example.com,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),12.66,56,5.06,2.28,,
2577,2026-08-17 17:34:58,Юстина Цушко,usanchez@example.net,508005,873176,Plugit Ideapark Seinäjoki / K-Citymarket Ideapark,6.89,77,2.76,1.24,,
2578,2026-08-22 05:35:25,Patrick Hamilton,,507801,872768,Starlite Sunter Bisma,56.36,101,22.54,10.14,,
2579,2026-08-15 20:42:15,Альбіна Верхола,slittle@example.com,507825,872808,Calle Alfred Nóbel,53.57,85,21.43,9.64,,
2580,2026-09-07 11:01:19,Володимира Аврамчук,larsonjennifer@example.org,508016,873192,Foord Tarragona,48.74,47,19.5,8.77,,
2581,2026-08-22 23:21:30,Laura Lin,danielthomas@example.com,507920,872991,2979- משרדים,23.56,45,9.42,4.24,,
2582,2026-08-28 15:32:30,Nicholas Bartlett,boryslavstets@example.org,507929,873006,Sligo Buss Depot,36.27,50,14.51,6.53,,
2583,2026-08-11 14:34:54,Daniel Carey,olha10@example.com,507763,872677,Eldrive Lithuania Panemunės Baseinas,52.56,78,21.02,9.46,,
2584,2026-08-22 05:29:55,Steven Castaneda,violetta31@example.com,507745,872634,AmericaWant AW00012,,22,,,,
2585,2026-08-15 07:25:39,пані Богуслава Василенко,davismichelle@example.com,507919,872985,2898 - הרב אבא אבוחצירא (פרטי),84.02,96,33.61,15.12,,
2586,2026-08-18 07:55:16,Гліб Вітрук,ndzhun@example.net,507763,872665,Eldrive Lithuania Panemnės Baseinas,15.92,67,6.37,2.87,,
2587,2026-09-04 00:56:31,Баклан Мілена Аврелійовна,pearsonwillie@example.org,507829,872813,Wesc Oreed City,60.61,59,24.24,10.91,,
2588,2026-08-27 05:10:43,Григорій Ковалюк,havriushenkoiosyp@example.com,507763,872660,Eldrive Lithuania Panemunės Baseinas,37.35,39,14.94,6.72,,
2589,2026-08-31 22:24:32,Andrea Savage,ssmith@example.net,507930,873007,Galway Bus Depot,39.26,71,15.7,7.07,,
2590,2026-08-25 08:21:53,Kenneth Castaneda,hrechanykavhustyn@example.com,507779,872726,Mcdonalds' - Gallagher Retail Park,62.41,110,24.96,11.23,,
2591,2026-08-27 12:01:59,Anthony Terry,volodymyradzyndra@example.org,507740,872628,AmericaWant AW00001,60.39,34,24.16,10.87,,
2592,2026-08-17 09:02:12,Ярема Корж,moniquesmith@example.net,507811,872785,Alcampo Vilagarcía,84.3,36,33.72,15.17,,
2593,2026-08-24 03:03:19,Оксенія Копитко,zakhar43@example.net,507919,872982,2898 - הרב אבא אבוחצירא (פרטי),15.27,60,6.11,2.75,,
2594,2026-08-10 01:40:37,Анжела Давиденко,zasenkodaryna@example.net,507919,872982,2898 - הרב אבא אבוחצירא (פרטי),13.33,87,5.33,2.4,,
2595,2026-08-11 11:47:59,Пилип Пелех,kzubko@example.net,507958,873057,Hotel HCC St. Moritz,62.95,66,25.18,11.33,,
2596,2026-09-03 08:22:09,Богуслава Атрощенко,tkachenkosymon@example.net,507956,873053,Maxim Roup 💼,-15.5,56,-6.2,-2.79,,
2597,2026-09-05 23:55:57,Dr. Linda Salazar,lynnavila@example.org,508018,873194,Parking NN Diagonal,26.93,109,10.77,4.85,,
2598,2026-08-16 09:30:44,Леон Гузь,,507771,872714,ЖК Сколково Уан,11.35,48,4.54,2.04,,
2599,2026-08-20 16:18:37,Ashley Crawford,,507864,872870,[ChargeBox] Parking La Rural,11.85,25,4.74,2.13,,
2600,2026-08-21 14:03:45,Єфрем Щербань,edytausyk@example.net,507866,872872,Mobive | La Souterraine | Rue  Des Fossés Des Canards,76.54,31,30.62,13.78,,
2601,2026-08-19 07:10:08,Sherri Perez,jasonwebb@example.net,507820,872796,Carrefour Lucena (Endesa),20.35,94,8.14,3.66,,
2602,2026-08-25 20:54:48,Еріка Скопенко,mykhailyna18@example.com,507867,872876,Caldas Da Rainha (Zunder),30.87,63,12.35,5.56,,
2603,2026-08-17 04:42:28,Альберт Стус,gudovychenko@example.org,507892,872918,B& B Hoetl Carabanchel ,23.13,30,9.25,4.16,,
2604,2026-09-06 09:52:16,Jessica Simmons,tammy10@example.org,507829,872812,Wesco Reed Icty,33.4,0,13.36,6.01,,
2605,2026-08-26 01:32:55,Віолетта Свириденко,snizhanaabramchuk@example.org,508015,873190,CSIC ICIFOR,10.55,25,4.22,1.9,,
2606,2026-08-25 17:16:31,Jeffrey Brown,iustynazaika@example.org,507743,872632,AmericaWant AW00007,46.52,68,18.61,8.37,,
2607,2026-09-04 23:36:19,Аліна Іващенко,pavlosimashkevych@example.com,507828,872811,Museo Deel Calzado Y De La Industria,10.41,40,4.16,1.87,,
2608,2026-09-01 13:01:18,Stacy Mcguire,tdashenko@example.net,507746,872635,Energía Nufri,69.03,51,27.61,12.43,,
2609,2026-08-17 04:04:28,Андрейко Устим Симонович,fshelest@example.com,507827,872810,SPKLU UJB UPT Cawang 1,23.7,83,9.48,4.27,,
2610,2026-08-10 11:46:01,Антон Барабаш,rebrykmarusia@example.net,507763,872663,Eldrive Lihuania Panemunės Baseinas,48.2,41,19.28,8.68,,
2611,2026-08-11 08:58:35,пані Маруся Романенко,adamnolan@example.net,508002,873172,Virta Kunnantalo pohjoinen,75.41,68,30.16,13.57,,
2612,2026-09-06 20:31:26,Гузь Нестор Євгенійович,leontii19@example.org,507867,872875,Caldasda Rainha (Zunder),57.07,43,22.83,10.27,,
2613,2026-08-09 14:45:14,Mary Jones,hhuber@example.com,507820,872796,Carrefour Lucena (Endesa),47.64,18,19.06,8.58,,
2614,2026-08-08 16:19:56,Рябець Златослава Климентівна,klavdiia69@example.net,507812,872786,Mercadona Cenrto Logístico Vitoria,30.95,90,12.38,5.57,,
2615,2026-09-07 11:03:17,Penny Carter,pavlo72@example.net,508016,873192,Ford Tarragona,31.64,20,12.66,5.7,,
2616,2026-08-14 23:34:02,Георгій Оробець,roksolanamakarenko@example.com,507763,872677,Eldrive Lithuana Panemunės Baseinas,58.56,105,23.42,10.54,,
2617,2026-08-17 06:17:30,Оксана Якименко,wferguson@example.org,507828,872811,Museo Del Calzado Y De La Industrria,,19,,,,
2618,2026-08-11 12:55:25,Thomas Skinner,taylorshane@example.com,507763,872659,Eldrive Lithuania Panemunės Baseinas,57.95,95,23.18,10.43,,
2619,2026-08-15 19:37:59,Ірина Голобородько,onysym39@example.com,508009,873181,Ionity Ionity Pudasjjärvi,49.62,26,19.85,8.93,,
2620,2026-08-14 00:46:04,Rachel Johnson,gallagherjoanna@example.org,507763,872675,Eldrive Lithuania Panemunės Baseinas,63.45,77,25.38,11.42,,
2621,2026-08-12 04:02:29,Онисим Чумак,obabak@example.com,507859,872865,Club House Floorence,42.22,57,16.89,7.6,,
2622,2026-08-27 20:26:18,Амалія Лазаренко,lreva@example.com,507823,872804,FamilyCash Montilla,9.81,61,3.92,1.77,,
2623,2026-08-24 23:39:29,Elizabeth Hanna,ngoliash@example.com,507868,872877,Asador Montelueñ O(Iberdrola),49.98,34,19.99,9.0,,
2624,2026-08-24 07:23:45,Соломія Яценюк,hartangela@example.net,507763,872672,Eldrive Lithuania Panemunės Baseinas,81.61,30,32.64,14.69,,
2625,2026-08-16 07:02:29,Ігнат Чарниш,gina74@example.net,508013,873188,Watanya: Assyut West RD ⛽,19.02,110,7.61,3.42,,
2626,2026-09-01 07:09:54,Сніжана Євтушок,richard18@example.org,507763,872660,Eldrive Lithuania Panemunės Baseinas,60.2,111,24.08,10.84,,
2627,2026-08-17 02:29:48,Mary Johnson,jenkinsjohn@example.com,507823,872804,FamilyCash Montilla,21.07,74,8.43,3.79,,
2628,2026-08-19 11:37:34,Susan Webster,raymondperkins@example.net,508003,873173,Neste Liikenneasema Härkäpakari,47.87,72,19.15,8.62,,
2629,2026-08-27 00:23:07,Susan Patrick,,507866,872873,Mobive | La Souterraine | Rue des Fossés des Canards,12.73,98,5.09,2.29,,
2630,2026-08-22 22:40:24,Демʼян Цибуленко,xvelychko@example.net,507827,872810,Spkl Ujb Upt Cawang 1,41.03,60,16.41,7.39,,
2631,2026-08-17 06:34:52,Tanya Goodwin,myroslav50@example.net,507763,872671,Eldrive Lithuania Panemunės Basenas,65.49,45,26.2,11.79,,
2632,2026-09-05 10:56:13,Пармен Мамчур,uandriichuk@example.org,507958,873057,Hotel Hcc St.Moritz,32.81,90,13.12,5.91,,
2633,2026-09-05 04:42:05,Nathan Mack,panchuksolomon@example.org,507763,872662,Eldrive Lihtuania Panemunės Baseinas,58.19,114,23.28,10.47,,
2634,2026-08-17 11:40:36,James Reese,sanderskelly@example.net,507919,872978,2898 - הרב אבא אבוחצירא (פרטי),68.64,97,27.46,12.36,,
2635,2026-09-07 07:50:48,Аліна Ляшко,vasylenkozakhar@example.com,507931,873009,Fira Cib,79.17,75,31.67,14.25,,
2636,2026-09-05 02:26:59,David Daniels,abigail30@example.net,507863,872869,[Eve] Axion Carodna,23.77,0,9.51,4.28,,
2637,2026-09-01 17:38:00,Amanda Hill,demydenkoalla@example.com,507736,872615,Calle Montalbán,36.95,24,14.78,6.65,,
2638,2026-08-24 17:22:31,Rachel Patrick,vartym@example.org,507863,872869,[Eve] Axion Cardoan,17.19,105,6.88,3.09,,
2639,2026-08-20 04:49:17,Михайлина Короленко,pjoyce@example.org,507823,872804,FamilyCash Montilla,84.4,48,33.76,15.19,,
2640,2026-08-24 03:48:08,пані Аліна Шелест,akaras@example.org,507780,872728,Warren Lodge ,79.16,79,31.66,14.25,,
2641,2026-08-12 22:54:33,Щорс Олесь Ярославович,arsenredko@example.com,507806,872775,Maanises,48.2,10,19.28,8.68,,
2642,2026-08-30 07:53:51,пані Богданна Лубенець,xgarcia@example.net,507829,872813,Wesco Red City,72.36,32,28.94,13.02,,
2643,2026-08-21 12:31:51,Jessica Scott,andredonaldson@example.com,507921,872994,2979- Dc,46.68,48,18.67,8.4,,
2644,2026-08-20 18:16:20,Johnny Perez,colton49@example.org,507802,872769,Kantor BPKP,54.89,0,21.96,9.88,,
2645,2026-08-25 15:52:34,Аніта Іщак,ryan90@example.net,507807,872779,C.C. Los Alcore Ssevilla,12.13,90,4.85,2.18,,
2646,2026-08-13 21:24:19,Варфоломій Деряжний,valdezalyssa@example.org,507763,872674,Eldrive Lithuania Panemunės Baseinas,65.42,43,26.17,11.78,,
2647,2026-08-10 23:37:55,Amanda Love,johnsoncrystal@example.org,507771,872713,ЖК Сколково Уан,15.22,50,6.09,2.74,,
2648,2026-08-29 22:05:58,Конопленко Гаврило Аврелійович,pamela10@example.org,507763,872658,Eldrive Lituhania Panemunės Baseinas,71.09,102,28.44,12.8,,
2649,2026-08-16 17:20:03,Amanda Young,kevin42@example.net,507820,872799,Carrefour Lucena (Endesa),67.56,82,27.02,12.16,,
2650,2026-09-01 14:01:05,Орина Гавришкевич,rshyian@example.net,507763,872664,Eldrive Lithuania Panemunės Baseinas,61.7,22,24.68,11.11,,
2651,2026-08-25 16:45:00,Михайлина Сиротенко,zhansen@example.com,507930,873007,Galway Bus Deopt,7.89,79,3.16,1.42,,
2652,2026-08-13 13:42:32,Jeffery Campbell,anton62@example.org,507990,873122,[eOne] Campera Almacen 1,29.25,15,11.7,5.26,,
2653,2026-09-05 17:01:10,Розалія Пилипенко,petro99@example.com,507958,873057,Hotel Hcc St. Morittz,26.05,93,10.42,4.69,,
2654,2026-08-16 13:02:40,Jade Dunlap,,507739,872627,Cepsa Ganndia,33.81,61,13.52,6.09,,
2655,2026-08-12 05:24:49,Caitlin Williams,lesliecoleman@example.org,507829,872812,Wesco Reed City,12.01,12,4.8,2.16,,
2656,2026-08-22 23:07:46,пан Нестор Заруба,viacheslavzaichenko@example.org,508020,873197,Parrking Garatge 2000,79.96,90,31.98,14.39,,
2657,2026-08-24 02:52:05,Priscilla Romero,jasonreid@example.net,507763,872672,Eldrive Lithuania Panemunės Baseinas,49.3,72,19.72,8.87,,
2658,2026-08-13 17:32:58,Jamie Aguilar,qmcguire@example.com,508013,873188,Watanya: Assyut West RD ⛽,29.44,58,11.78,5.3,,
2659,2026-08-25 05:46:17,Богданна Василевич,tlester@example.net,507866,872873,Mobive | La Souterraine | Rue Des Fossés Des  Canards,,85,,,,
2660,2026-08-26 20:58:34,Мирон Фесенко,nathan39@example.com,507771,872713,ЖК Сколково Уан,40.78,56,16.31,7.34,,
2661,2026-08-12 06:55:12,Макар Баклан,coleholloway@example.org,507772,872715,Готсиница Карелия 282 Км,53.05,118,21.22,9.55,,
2662,2026-08-25 01:16:37,Kelly Stewart,avhustyn71@example.org,507780,872728,Warren Lodge ,46.25,64,18.5,8.32,,
2663,2026-08-10 03:38:44,Григорій Кармалюк,jessica31@example.org,508021,873198,Parking NN Espronceda,78.55,73,31.42,14.14,,
2664,2026-08-16 15:46:18,Randall Cox,shovkopliasleontii@example.com,507779,872724,Mcodnald'S - Gallagher Retail Park,,74,,,,
2665,2026-08-16 06:34:31,William Steele,varfolomiigereta@example.net,507919,872982,2898 - הרב אאבא אבוחצירא (פרטי),84.37,90,33.75,15.19,,
2666,2026-08-13 13:30:36,Shirley Cox,sandrabowman@example.net,507741,872629,AmericaWant AW00004,73.11,76,29.24,13.16,,
2667,2026-08-18 15:01:11,Angela Cox,xmoore@example.com,507895,872922,Comharchumann Forbartha Chorca Dhuibhne,21.68,99,8.67,3.9,,
2668,2026-08-28 12:22:54,Joann Barnes,edyta55@example.net,507864,872870,[Chargebox] Aprking La Rural,79.45,24,31.78,14.3,,
2669,2026-08-22 07:32:03,пан Юстим Тригуб,henrybarnett@example.org,507808,872782,Parque Comercial Alarzón (Burgos),14.31,109,5.72,2.58,,
2670,2026-08-20 04:17:59,Симон Малишко,jenniferedwards@example.com,507919,872983,2898 - הרב אבא אבוחצירא (פרטי),70.4,41,28.16,12.67,,
2671,2026-08-11 01:21:56,Brad Fisher,amaliia59@example.org,508018,873194,Parking NN Diagonal,35.45,105,14.18,6.38,,
2672,2026-09-05 09:41:46,Олександр Жаліло,brownsabrina@example.net,507820,872796,Carrefour Lucena (Endesa),75.24,0,30.1,13.54,,
2673,2026-08-16 02:28:52,Августин Джунь,oleh91@example.com,507919,872984,2898 - הרב אבא אבוחצירא (פרטי),74.44,27,29.78,13.4,,
2674,2026-08-26 03:55:56,пані Тереза Вітрук,eparker@example.org,507807,872781,C.C.L Os Alcores Sevilla,69.47,0,27.79,12.5,,
2675,2026-08-29 09:43:59,Стефан Худобʼяк,michaelthomas@example.com,507961,873060,"Svylos gatvė 16, Vilnius",68.2,52,27.28,12.28,,
2676,2026-08-22 22:42:39,Антон Гупало,whitakermegan@example.org,507809,872783,Hotel Restaurante HQ La Galería,29.37,44,11.75,5.29,,
2677,2026-08-18 08:10:26,Heather Morales,jacqueline97@example.org,507823,872804,FamilyCash Montilla,11.47,113,4.59,2.06,,
2678,2026-08-09 21:31:13,Богодар Полтавець,melanie93@example.org,507920,872990,2979 - משרדים,37.24,87,14.9,6.7,,
2679,2026-08-16 22:34:12,Lisa Mcknight,tracyferguson@example.org,507802,872769,Kantor Bpkkp,18.88,67,7.55,3.4,,
2680,2026-08-12 14:59:54,Пріска Черненко,bairakiefrem@example.com,507865,872871,Tsela Supercharger Lexy,60.6,42,24.24,10.91,,
2681,2026-08-14 06:06:49,Natalie Graham,sachenkoillia@example.org,508005,873176,Pluugit Ideapark Seinäjoki / K-Citymarket Ideapark,32.69,23,13.08,5.88,,
2682,2026-08-27 22:37:08,Morgan Cummings,gvalenko@example.com,507919,872982,2898 - הרב אבא אבוחיצרא (פרטי),83.05,43,33.22,14.95,,
2683,2026-09-01 09:22:30,Ада Семенченко,zaikadmytro@example.com,507920,872988,2979 - משרדים,56.28,70,22.51,10.13,,
2684,2026-08-13 01:43:05,Jeffrey Romero,alecwilcox@example.com,507820,872796,Carrefour Lucena (Endesa),70.8,13,28.32,12.74,,
2685,2026-08-17 14:56:18,Anne Evans,olena15@example.org,507866,872874,Mobive | La Souterraine | Rue Des Fossés Des Anards,15.6,97,6.24,2.81,,
2686,2026-08-27 03:57:07,Joseph Fox,tsimashkevych@example.com,507929,873006,Sligo Bu Sdepot,73.96,68,29.58,13.31,,
2687,2026-08-17 16:55:15,James Todd,saradaniel@example.com,507959,873058,"Svylos gatvė 8, Vilnius",78.82,38,31.53,14.19,,
2688,2026-08-10 19:31:06,Ірина Христич,aleksiukielysaveta@example.org,507919,872977,2898 -ה רב אבא אבוחצירא (פרטי),43.96,92,17.58,7.91,,
2689,2026-08-29 23:52:15,Lisa Garcia,mjennings@example.com,507772,872715,Гостиница Кареиля 282 Км,-15.5,15,-6.2,-2.79,,
2690,2026-08-21 10:25:13,Dwayne Tucker,vcrawford@example.com,507804,872771,Fastned - Mundolsheim,66.18,106,26.47,11.91,,
2691,2026-08-21 16:26:00,Гордій Конопленко,lmahoney@example.com,508016,873192,Ford Tarrgona,18.99,58,7.6,3.42,,
2692,2026-08-15 23:36:57,пан Борис Верхола,klyment36@example.org,507763,872674,Eldrive Lithuania Panemunės Baseinas,45.21,49,18.08,8.14,,
2693,2026-08-12 19:23:32,Лукʼян Дробʼязко,bsoto@example.com,507812,872786,Mercadona Centro Logístico Vitoria,36.89,92,14.76,6.64,,
2694,2026-09-03 22:22:11,Алевтин Єщенко,lynchbarbara@example.org,507743,872632,AmericaWant AW00007,16.71,74,6.68,3.01,,
2695,2026-09-06 06:37:01,Артим Святослава Веніяминівна,verkholavioletta@example.net,507920,872993,2979 - משרדים,34.4,78,13.76,6.19,,
2696,2026-09-04 12:31:44,Laura Dennis,bperez@example.net,507866,872872,Mobive | La Souterraine | Rue Des Fossés Des Canaards,-15.5,36,-6.2,-2.79,,
2697,2026-08-27 10:32:50,Григорій Гаврилів,dan11@example.net,508001,873171,Virta North Seurakunntatalo,7.06,89,2.82,1.27,,
2698,2026-09-03 15:27:20,пані Лілія Вдовиченко,rebecca24@example.com,507763,872665,Eldrive Lithuania Panemunės Baseinas,,15,,,,
2699,2026-09-05 10:47:47,Гайдай Захар Федорович,christine97@example.net,507933,873011,Valle Verde Center,82.05,113,32.82,14.77,,
